hotel_id,hotel_name,rating,no_reviews,hotel_link
262759,Villa Hue,4.4,326.0,"https://www.google.com/maps/place/Villa+Hue/@16.4675748,107.595853,17z/data=!4m9!3m8!1s0x3141a13ca811d75b:0x64ca141215258f2c!5m2!4m1!1i2!8m2!3d16.4675748!4d107.595853!16s%2Fg%2F1tdkv4kb?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
256096,Equatorial Ho Chi Minh City,4.4,4784.0,"https://www.google.com/maps/place/Equatorial+Ho+Chi+Minh+City/@10.763075,106.675027,17z/data=!4m12!1m2!2m1!1sVictory+Hotel+Saigon,+141+Nam+Ky+Khoi+Nghia+Street,+District+3,+War+Remnants+Museum+Area!3m8!1s0x31752f1e7a594605:0x1ef81c568253c68d!5m2!4m1!1i2!8m2!3d10.763075!4d106.6791469!16s%2Fg%2F1tkbvqjy?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
255472,Tulip Hotel,4.2,649.0,"https://www.google.com/maps/place/Tulip+Hotel/@11.9428905,108.4308746,17z/data=!4m13!1m2!2m1!1sTulip+Hotel,+26-28+Ba+Thang+Hai+street,Ward+1,+Dalat+city,+Lam+Dong+Province!3m9!1s0x3171132ebf65c19b:0x5fd38a3a3249d0b8!5m2!4m1!1i2!8m2!3d11.9428905!4d108.4349945!15sCkxUdWxpcCBIb3RlbCwgMjYtMjggQmEgVGhhbmcgSGFpIHN0cmVldCxXYXJkIDEsIERhbGF0IGNpdHksIExhbSBEb25nIFByb3ZpbmNlWksiSXR1bGlwIGhvdGVsIDI2IDI4IGJhIHRoYW5nIGhhaSBzdHJlZXQgd2FyZCAxIGRhbGF0IGNpdHkgbGFtIGRvbmcgcHJvdmluY2WSAQVob3RlbOABAA!16s%2Fg%2F12qflc5sc?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
271013,ibis Styles Krabi Ao Nang,4.1,2983.0,"https://www.google.com/maps/place/ibis+Styles+Krabi+Ao+Nang/@8.034138,81.956238,5z/data=!4m12!1m2!2m1!1sSea+Pearl+Hotel,+No+219+,+1!3m8!1s0x3051955511ca3849:0xf2d62c1a3e6fc906!5m2!4m1!1i2!8m2!3d8.0341379!4d98.8312381!16s%2Fg%2F1q6kk3f1t?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
271561,Madame Son,4.7,43.0,"https://www.google.com/maps/place/Madame+Son/@16.0056908,108.2583103,16z/data=!4m9!1m2!2m1!1sDanang+Marriott+Resort+%26+Spa,+7+Truong+Sa,+Ngu+Hanh+Son+District!3m5!1s0x314211baac03f7cf:0xe1e723c31b48b6cb!8m2!3d16.0056908!4d108.26655!16s%2Fg%2F11t_q6yhlj?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
271633,Khách Sạn Vương Quang,3.3,202.0,"https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+V%C6%B0%C6%A1ng+Quang/@10.7952422,106.6640068,17z/data=!4m9!3m8!1s0x31752ed2b5303907:0x94eeb93532f9945f!5m2!4m1!1i2!8m2!3d10.7952422!4d106.6640068!16s%2Fg%2F11fpg5v75l?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
276815,Thanh Thu Hotel,3.8,264.0,"https://www.google.com/maps/place/Thanh+Thu+Hotel/@10.7719423,106.6968268,17z/data=!3m1!4b1!4m6!3m5!1s0x317528c6d983b303:0xf731d176708d4dc0!8m2!3d10.7719423!4d106.6968268!16s%2Fg%2F1vs5t5nt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
279356,Sunflowers Hotel Airport,3.7,312.0,"https://www.google.com/maps/place/Sunflowers+Hotel+Airport/@10.808889,106.666903,17z/data=!4m9!3m8!1s0x317529187c913e5b:0x9ed3285adbd53df7!5m2!4m1!1i2!8m2!3d10.808889!4d106.666903!16s%2Fg%2F11xk4gy8s?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
280618,White Lotus Hotel Saigon,4.0,458.0,"https://www.google.com/maps/place/White+Lotus+Hotel+Saigon/@10.7775992,106.7054659,17z/data=!4m9!3m8!1s0x31752f48a7651b47:0xc73229431aee1f5e!5m2!4m1!1i2!8m2!3d10.7775992!4d106.7054659!16s%2Fg%2F1hc2f7t52?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
280768,Vung Tau P&T Hotel,3.9,643.0,"https://www.google.com/maps/place/Vung+Tau+P%26T+Hotel/@10.3411126,107.0741136,17z/data=!4m9!3m8!1s0x31756fe927356cdd:0x389bae1d6f03fc9f!5m2!4m1!1i2!8m2!3d10.3411126!4d107.0741136!16s%2Fg%2F1tdmmk49?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
280805,Little Diamond Hotel Hanoi,4.0,462.0,"https://www.google.com/maps/place/Little+Diamond+Hotel+Hanoi/@21.0337023,105.8475903,17z/data=!4m9!3m8!1s0x3135abbe6205c971:0x492853c3660ca94f!5m2!4m1!1i2!8m2!3d21.0337023!4d105.8475903!16s%2Fg%2F11bxfv061j?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281340,Hanoi Holiday Diamond Hotel,4.1,539.0,"https://www.google.com/maps/place/Hanoi+Holiday+Diamond+Hotel/@21.0366211,105.8523772,17z/data=!4m9!3m8!1s0x3135abb8a9c53dff:0x7dd53affa474defa!5m2!4m1!1i2!8m2!3d21.0366211!4d105.8523772!16s%2Fg%2F1tm66dwf?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281378,Nouveau Happy Inn,3.2,252.0,"https://www.google.com/maps/place/Nouveau+Happy+Inn/@10.7712568,106.689868,17z/data=!4m9!3m8!1s0x31752f3c8834a73d:0xb9bf1974f49622e7!5m2!4m1!1i2!8m2!3d10.7712568!4d106.689868!16s%2Fg%2F1tqchq8n?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281497,Grand Mercure Danang,4.7,4717.0,"https://www.google.com/maps/place/Grand+Mercure+Danang/@16.0483415,108.2267041,17z/data=!4m9!3m8!1s0x314219db392e5bb5:0x2a43b2cacea4567a!5m2!4m1!1i2!8m2!3d16.0483415!4d108.2267041!16s%2Fg%2F1vn9lkpb?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
284114,Golden Sea,4.0,280.0,"https://www.google.com/maps/place/Golden+Sea/@12.2361619,109.195543,17z/data=!4m9!3m8!1s0x3170677b39cc514f:0x2c4fbb300741541e!5m2!4m1!1i2!8m2!3d12.2361619!4d109.195543!16s%2Fg%2F1yglpxz7k?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
285191,Silverland Sil Hotel,4.4,922.0,"https://www.google.com/maps/place/Silverland+Sil+Hotel/@10.780106,106.703879,17z/data=!4m9!3m8!1s0x31752f48fbc43bdf:0x16f255b30f23421!5m2!4m1!1i2!8m2!3d10.780106!4d106.703879!16s%2Fg%2F1trc2fyc?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281592,TTR Joy Apart Hotel,4.4,210.0,"https://www.google.com/maps/place/TTR+Joy+Apart+Hotel/@11.374244,107.5339298,9z/data=!4m12!1m2!2m1!1sVilla+Pink+House,+67!3m8!1s0x317113e16f6776e5:0xed3683db3206f8e4!5m2!4m1!1i2!8m2!3d11.9342676!4d108.447391!16s%2Fg%2F11g0jcmjwg?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281841,Khách sạn Đông Kinh,4.0,550.0,"https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+%C4%90%C3%B4ng+Kinh/@10.751947,106.6702561,17z/data=!4m12!1m2!2m1!1sHANZ+Saigon+Hotel+bui+vien+walking+street,+H%E1%BA%BBm+40+B%26%23249;i+Vi%E1%BB%87n,+District+1,+Ho+Chi+Minh+City,+Vietnam!3m8!1s0x31752efe722001fd:0x730ad1c6de700d18!5m2!4m1!1i2!8m2!3d10.7519468!4d106.6743763!16s%2Fg%2F1tgyt5_t?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
281840,Equatorial Ho Chi Minh City,4.4,4784.0,"https://www.google.com/maps/place/Equatorial+Ho+Chi+Minh+City/@10.763075,106.675027,17z/data=!4m12!1m2!2m1!1sHANZ+The+Boutique+Hotel+Bui+Vien,+40!3m8!1s0x31752f1e7a594605:0x1ef81c568253c68d!5m2!4m1!1i2!8m2!3d10.763075!4d106.6791469!16s%2Fg%2F1tkbvqjy?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
285738,Tu Linh Palace Hotel,3.6,145.0,"https://www.google.com/maps/place/Tu+Linh+Palace+Hotel/@21.0364053,105.8468909,17z/data=!4m9!3m8!1s0x3135abbeac733139:0x8dffe4fab5638913!5m2!4m1!1i2!8m2!3d21.0364053!4d105.8468909!16s%2Fg%2F11c5_vm668?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
287954,Long Life Riverside Hotel,3.9,366.0,"https://www.google.com/maps/place/Long+Life+Riverside+Hotel/@15.876213,108.3249343,17z/data=!4m9!3m8!1s0x31420e7db96c806b:0x711a2850553cc73e!5m2!4m1!1i2!8m2!3d15.876213!4d108.3249343!16s%2Fg%2F1td6cyz3?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
286608,Hotel Nikko Saigon,4.6,8940.0,"https://www.google.com/maps/place/Hotel+Nikko+Saigon/@10.764387,106.682954,17z/data=!4m9!3m8!1s0x31752f1bc01bd717:0x358e347ff4f609c5!5m2!4m1!1i2!8m2!3d10.764387!4d106.682954!16s%2Fg%2F1v16mt3y?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
287965,InterContinental Danang Sun Peninsula Resort,4.9,10770.0,"https://www.google.com/maps/place/InterContinental+Danang+Sun+Peninsula+Resort/@16.1208274,108.3062154,17z/data=!4m9!3m8!1s0x31423d9513ec9199:0x5ade8a2bd4daad0d!5m2!4m1!1i2!8m2!3d16.1208274!4d108.3062154!16s%2Fm%2F0wxsvlv?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
288165,Silverland Jolie Hotel,4.5,1193.0,"https://www.google.com/maps/place/Silverland+Jolie+Hotel/@10.777352,106.705919,17z/data=!4m9!3m8!1s0x31752f48a7651b47:0x75a942b054ab0e1a!5m2!4m1!1i2!8m2!3d10.777352!4d106.705919!16s%2Fg%2F11cmcw1746?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
287957,Khách sạn Mường Thanh Vinh,4.1,1335.0,"https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+M%C6%B0%E1%BB%9Dng+Thanh+Vinh/@18.6878305,105.6580797,16z/data=!4m13!1m2!2m1!1sMuong+Thanh+Vinh+Hotel,+No.1,+Phan+Boi+Chau+Street,+Vinh+City!3m9!1s0x3139ce153fea1411:0x8173b506e5df1478!5m2!4m1!1i2!8m2!3d18.6878305!4d105.6663194!15sCj1NdW9uZyBUaGFuaCBWaW5oIEhvdGVsLCBOby4xLCBQaGFuIEJvaSBDaGF1IFN0cmVldCwgVmluaCBDaXR5IgOIAQFaPCI6bXVvbmcgdGhhbmggdmluaCBob3RlbCBubyAxIHBoYW4gYm9pIGNoYXUgc3RyZWV0IHZpbmggY2l0eZIBBWhvdGVsmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1c1VtUlhWblpsYTJ4UFYyeENjbVF3T1RGTlZHUnpWRlJDYkZKdVl4QULgAQD6AQQIABA4!16s%2Fg%2F1hc14d38t?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
287959,Holiday Inn & Suites Saigon Airport by IHG,4.5,1493.0,"https://www.google.com/maps/place/Holiday+Inn+%26+Suites+Saigon+Airport+by+IHG/@10.801631,106.6509201,17z/data=!4m12!1m2!2m1!1sHANZ+The+Boutique+Hotel,+40!3m8!1s0x3175291ee78ce6fd:0x7b051a4a0013e895!5m2!4m1!1i2!8m2!3d10.8016313!4d106.6550403!16s%2Fg%2F11g0m3cvrp?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
288393,Hanoi Media Hotel & Spa,4.7,440.0,https://www.google.com/maps/search/Hanoi%20Media%20Hotel%20and%20Spa%2C%2011%20Hang%20Dau
288263,,,,https://www.google.com/maps/search/Hyatt%20Regency%20Danang%20Resort%20And%20Spa%2C%2005%20Truong%20Sa%20Street
288754,HUE JADE HOTEL,4.5,626.0,https://www.google.com/maps/search/Jade%20Hotel%20Hue%2C%2043%20hung%20vuong%20Street
289430,Calista Sai Gon Hotel,4.1,696.0,https://www.google.com/maps/search/Calista%20Saigon%20Hotel%2C%20247-249%20Ly%20Tu%20Trong%20St.%2C
289633,Nhat Ha L'Opera Hotel,4.2,1368.0,https://www.google.com/maps/search/Nhat%20Ha%20L%27Opera%20Hotel%2C%2012-14-16%20Cao%20Ba%20Quat%20Street%2C%20Ben%20Nghe%20Ward
290206,Canary Hanoi Hotel,3.6,115.0,https://www.google.com/maps/search/Canary%20Hanoi%20Hotel%2C%20No%204%20Vu%20Huu%20Loi
288399,Thanh Châu Hotel,4.3,44.0,"https://www.google.com/maps/place/Thanh+Ch%C3%A2u+Hotel/@10.7583284,105.6074982,9z/data=!4m10!1m2!2m1!1sThanh+Cong+Hotel,+115+Nguyen+Dinh+Chieu+Street,+Ham+Tien+Ward!3m6!1s0x31752f1b96949347:0x3b5590f7209f8f47!8m2!3d10.7583284!4d106.6621857!15sCj1UaGFuaCBDb25nIEhvdGVsLCAxMTUgTmd1eWVuIERpbmggQ2hpZXUgU3RyZWV0LCBIYW0gVGllbiBXYXJkWj0iO3RoYW5oIGNvbmcgaG90ZWwgMTE1IG5ndXllbiBkaW5oIGNoaWV1IHN0cmVldCBoYW0gdGllbiB3YXJkkgEFaG90ZWyaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUklOWEUzYkZWM0VBReABAPoBBAgAEEE!16s%2Fg%2F11v0rf_6xh?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
291706,Gold Night Hotel Dalat,3.7,139.0,https://www.google.com/maps/search/Gold%20Night%20Hotel%2C%2006%20Nguyen%20Thi%20Minh%20Khai%20St.
293009,Khách Sạn Anh Duy,2.8,287.0,https://www.google.com/maps/search/Anh%20Duy%20Hotel%2C%20103%20Nguyen%20Cong%20Tru%20street
293088,Ping Hotel Hanoi,4.6,2199.0,https://www.google.com/maps/search/Ping%20Hanoi%20Hotel%2C%20No.%2026%2C%20Me%20Tri%20Ha%20Town%2C%20Pham%20Hung%20Street%2C%20Nam%20Tu%20Liem%20District
290652,Hanoi Boutique Hotel & Spa,4.5,1024.0,"https://www.google.com/maps/place/Hanoi+Boutique+Hotel+%26+Spa/@21.03622,105.8463271,17z/data=!4m12!1m2!2m1!1sChurch+Boutique+Hotel+95+Hang+Gai,+95+Hang+Gai+street,+Hang+Gai+ward,+Hoan+kiem+district,+Hanoi+city!3m8!1s0x3135abb8a9fbabbd:0x16cc928d14a06f1a!5m2!4m1!1i2!8m2!3d21.0362202!4d105.8504472!16s%2Fg%2F1th60vyh?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
293951,Calidas Landmark72 Royal Residence Hanoi,4.1,156.0,"https://www.google.com/maps/place/Calidas+Landmark72+Royal+Residence+Hanoi/@21.0168359,105.7842974,17z/data=!4m9!3m8!1s0x3135ab76919f35af:0xf31b100237b207b3!5m2!4m1!1i2!8m2!3d21.0168359!4d105.7842974!16s%2Fg%2F11p9h32vzt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
294450,Golden Silk Boutique Hotel,4.4,780.0,https://www.google.com/maps/search/Golden%20Silk%20Boutique%20Hotel%2C%20109-111%20Hang%20Gai%20Street%2C%20Hang%20Gai%20Ward%2C%20Hoan%20Kiem%20District
294836,Little Saigon Boutique Hotel,4.5,325.0,https://www.google.com/maps/search/Little%20Saigon%20Boutique%20Hotel%2C%2036%20Bis/%202%20Le%20Loi%20street%2C%20Ben%20Nghe%20ward%2C%20district%2001
294914,,,,https://www.google.com/maps/search/Hanoi%20Sky%20Hotel%2C%2027%20Tong%20Duy%20Tan%20Street%2C%20Hoan%20Kiem%20District
294583,Silverland May Hotel,4.5,1268.0,"https://www.google.com/maps/place/Silverland+May+Hotel/@10.7791277,106.6998729,17z/data=!4m13!1m2!2m1!1sGrand+Silverland+Hotel,+125-133+Ly+Tu+Trong+Street!3m9!1s0x31752f3edc3721b9:0x475b6e3f643a15c1!5m2!4m1!1i2!8m2!3d10.7791277!4d106.7039928!15sCjJHcmFuZCBTaWx2ZXJsYW5kIEhvdGVsLCAxMjUtMTMzIEx5IFR1IFRyb25nIFN0cmVldJIBBWhvdGVs4AEA!16s%2Fg%2F11ty6_26qd?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
295219,A&EM Ben Thanh,3.5,164.0,https://www.google.com/maps/search/A%26Em%20Phan%20Boi%20Chau%20Hotel%2C%2044-46%20Phan%20Boi%20Chau
295366,Blue River 2 Hotel,3.3,243.0,https://www.google.com/maps/search/Blue%20River%202%20Hotel%2C%2054/13%20Ki%20Con%2C%20Dist%201
296329,Giang Son Hotel 2,3.8,126.0,https://www.google.com/maps/search/Giang%20Son%202%20Hotel%2C%20283/24%20Pham%20Ngu%20Lao%20street%2C%20district%2001
297027,River Hotel Ha tien,3.9,883.0,"https://www.google.com/maps/place/River+Hotel+Ha+tien/@10.379814,104.4864848,17z/data=!4m9!3m8!1s0x3109da1c675e0625:0x669fc9d9b4fe99ad!5m2!4m1!1i2!8m2!3d10.379814!4d104.4864848!16s%2Fg%2F1234vp94s?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
297201,Phan Anh Backpackers Hostel,4.4,489.0,https://www.google.com/maps/search/Phan%20Anh%20Hotel%2C%20373/6%20Pham%20Ngu%20Lao%2C%20Dist%201
300021,Tarasa Hotel,4.0,242.0,https://www.google.com/maps/search/Tarasa%20Hotel%20Da%20Nang%2C%20191%20Dong%20Da%2C%20Hai%20Chau%20District%2C%20Thach%20Thang%20Ward
301975,Paragon Saigon Hotel,4.3,640.0,https://www.google.com/maps/search/Paragon%20Saigon%20Hotel%2C%2022%20-%2024%20Thi%20Sach%20Street%2C%20Ben%20Nghe%20Ward
296675,Hai Yen Family Hotel,3.6,332.0,"https://www.google.com/maps/place/Hai+Yen+Family+Hotel/@10.955112,108.2238363,16z/data=!4m12!1m2!2m1!1sMui+Ne+Hills+Budget+Hotel,+69+Nguyen+Dinh+Chieu+Street,+Ham+Tien!3m8!1s0x31768554023c09ff:0x5b92bda9aaa171e7!5m2!4m1!1i2!8m2!3d10.955112!4d108.2320764!16s%2Fg%2F11b75gtykk?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
302743,Aquari Hotel,4.3,895.0,"https://www.google.com/maps/place/Aquari+Hotel/@10.7774706,106.7053214,17z/data=!4m9!3m8!1s0x31752f4603881d67:0x441b5ea18bb92d95!5m2!4m1!1i2!8m2!3d10.7774706!4d106.7053214!16s%2Fg%2F12hl3ypwt?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
303054,Ngan Ha Hotel,3.6,242.0,https://www.google.com/maps/search/Ngan%20Ha%20Hotel%2C%20190%20Le%20Thanh%20Ton%20Street%2C%20Ben%20Thanh%20Ward%2C%20District%201
304309,,,,https://www.google.com/maps/search/Van%20Phat%20Riverside%20Hotel%2C%2002%20Nguyen%20Van%20Cu%20street%2C%20Cai%20Khe%20ward%2C%20Ninh%20Kieu%20District%2C%20Can%20Tho%20city%2C%20Vietnam.
302683,Crowne Plaza Danang City Centre by IHG,4.8,1355.0,"https://www.google.com/maps/place/Crowne+Plaza+Danang+City+Centre+by+IHG/@16.074804,108.2180341,17z/data=!4m12!1m2!2m1!1sBrilliant+Hotel+Danang,+162+Bach+Dang+Street!3m8!1s0x31421992c345f4fd:0x7d13172328c05da7!5m2!4m1!1i2!8m2!3d16.0748036!4d108.2221537!16s%2Fg%2F11lz4yj25f?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
305817,CR Hotel,4.2,151.0,"https://www.google.com/maps/place/CR+Hotel/@12.2349525,109.1953621,17z/data=!4m9!3m8!1s0x31706764b6e53e51:0x4146b0a3b2a48d37!5m2!4m1!1i2!8m2!3d12.2349525!4d109.1953621!16s%2Fg%2F11b636xc5y?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
306013,Sunshine Hotel,4.2,338.0,https://www.google.com/maps/search/Sunshine%20Hotel%20Hoi%20An%2C%2002%20Phan%20Dinh%20Phung%20Street
308197,Adina Hotel,3.1,522.0,https://www.google.com/maps/search/Adina%20Hotel%2C%20Lot%20G6-G7%20Pham%20Van%20Dong%20Street
305316,Happy Homestay,4.7,99.0,"https://www.google.com/maps/place/Happy+Homestay/@12.674847,106.9516655,9z/data=!4m12!1m2!2m1!1sSai+Gon+Ban+Me+Hotel,+No.+01-03,+Phan+Chu+Trinh+Street!3m8!1s0x31721dac2132ae35:0xd138e25c63a4c5b!5m2!4m1!1i2!8m2!3d12.6748474!4d108.0063534!16s%2Fg%2F11b67ll1nn?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
315667,Novotel Saigon Centre,4.4,3646.0,https://www.google.com/maps/search/Novotel%20Saigon%20Centre%20Hotel%2C%20167%20Hai%20Ba%20Trung%20Street%2C%20District%203
317796,ibis Saigon South,4.2,1115.0,https://www.google.com/maps/search/Ibis%20Saigon%20South%20Hotel%2C%2073%20Hoang%20Van%20Thai%20Street%2C%20Tan%20Phu%20Ward
334506,Chloe Gallery,4.3,811.0,https://www.google.com/maps/search/Chloe%20Gallery%2C%2006%20Phan%20Van%20Chuong
334520,The Alcove Library Hotel,4.1,431.0,"https://www.google.com/maps/place/The+Alcove+Library+Hotel/@10.7955486,106.676949,17z/data=!4m9!3m8!1s0x317528d5e9cbb57b:0xf780dfcd69f07a6f!5m2!4m1!1i2!8m2!3d10.7955486!4d106.676949!16s%2Fg%2F1pzs0p5qr?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
334892,Nice Swan,3.7,396.0,https://www.google.com/maps/search/Nice%20Swan%20Hotel%20Nha%20Trang%2C%2064%20Hung%20Vuong%20Street
335268,New Sunny Hotel,3.6,325.0,https://www.google.com/maps/search/Hotel%20Sunny%20Saigon%2C%20232%20De%20Tham%20Street%2C%20Pham%20Ngu%20Lao%20Ward
335547,Rising Dragon Legend hotel,4.1,436.0,"https://www.google.com/maps/place/Rising+Dragon+Legend+hotel/@21.0325071,105.8538898,17z/data=!4m9!3m8!1s0x3135abc0687ee8cf:0x89adab69d0a1b348!5m2!4m1!1i2!8m2!3d21.0325071!4d105.8538898!16s%2Fg%2F11x9d5c97?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
336480,Mayana Hotel,3.6,219.0,https://www.google.com/maps/search/Mayana%20Hotel%20Danang%2C%2040%20Nguyen%20Thai%20Hoc%20Street%20%2C%20Hai%20Chau%20District
335200,Trung Nguyen E Coffee,4.3,144.0,"https://www.google.com/maps/place/Trung+Nguyen+E+Coffee/@10.7630129,105.8955439,9z/data=!4m10!1m2!2m1!1sTrung+Nguyen+Hotel,+No.86,+Bach+Dang+Street!3m6!1s0x3175296c905c9093:0xa0312fa61a37c745!8m2!3d10.8151558!4d106.6729102!15sCitUcnVuZyBOZ3V5ZW4gSG90ZWwsIE5vLjg2LCBCYWNoIERhbmcgU3RyZWV0IgOIAQFaKyIpdHJ1bmcgbmd1eWVuIGhvdGVsIG5vIDg2IGJhY2ggZGFuZyBzdHJlZXSSAQRjYWZlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVExYjNORFMydG5SUkFC4AEA-gEECDAQDg!16s%2Fg%2F11ftb6qv_s?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
338255,"Angsana Lang Co, Central Vietnam",4.8,5163.0,"https://www.google.com/maps/place/Angsana+Lang+Co,+Central+Vietnam/@16.334281,107.955839,17z/data=!4m9!3m8!1s0x314186759f4a1b17:0x8970827f44a5628b!5m2!4m1!1i2!8m2!3d16.334281!4d107.955839!16s%2Fg%2F11xp80v0w?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
337100,Romeliess Hotel,3.9,852.0,https://www.google.com/maps/search/Romeliess%20Hotel%2C%2031-33%20Thuy%20Van%20Street%2C%20Ward%2002
336538,Vuon Tao Dan Hotel,3.7,410.0,"https://www.google.com/maps/place/Vuon+Tao+Dan+Hotel/@10.774562,106.62411,13z/data=!4m12!1m2!2m1!1sThao+Nhi+Hotel,+185!3m8!1s0x317528bb7276a8e1:0xc1b7c789f6eea9b8!5m2!4m1!1i2!8m2!3d10.774562!4d106.690028!16s%2Fg%2F1tdrbw57?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
338733,Khách Sạn Đình Phát,3.7,235.0,https://www.google.com/maps/search/Dinh%20Phat%20Hotel%2C%20141-143%20Calmette%20St.%2C%20Nguyen%20Thai%20Binh%20Ward%2C%20District%201
339728,Hoang Loc Villa,4.4,211.0,https://www.google.com/maps/search/Hoang%20Loc%20Villa%20Hotel%2C%2074/29%20Phu%20Dong%20Thien%20Vuong%20street%2C%20ward%208%2C%20Dalat%20City%2C%20%20Lam%20Dong%20Province%2C%20Vietnam
390218,Mai Charming Hotel and Spa,4.9,550.0,"https://www.google.com/maps/place/Mai+Charming+Hotel+and+Spa/@21.0307623,105.8485019,17z/data=!4m9!3m8!1s0x3135abd49c4c42cd:0x32c95f269bb1c2ea!5m2!4m1!1i2!8m2!3d21.0307623!4d105.8485019!16s%2Fg%2F11m62v214s?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
376498,Valentine Hotel,2.9,175.0,"https://www.google.com/maps/place/Valentine+Hotel/@10.7672232,106.6937641,17z/data=!4m9!3m8!1s0x31752fef3d23af1f:0x1d3b09e15a4e84a!5m2!4m1!1i2!8m2!3d10.7672232!4d106.6937641!16s%2Fg%2F11js37ywtn?entry=ttu&g_ep=EgoyMDI2MDMxOC4xIKXMDSoASAFQAw%3D%3D"
